resource_id,resource_type,date,utilization_pct
cluster-01,compute,2025-05-28,18.05125
cluster-01,compute,2025-05-29,17.507916666666667
cluster-01,compute,2025-05-30,16.62625
cluster-01,compute,2025-05-31,17.048333333333332
cluster-01,compute,2025-06-01,16.606666666666666
cluster-01,compute,2025-06-02,16.915833333333335
cluster-01,compute,2025-06-03,16.132083333333334
cluster-01,compute,2025-06-04,16.34958333333333
cluster-01,compute,2025-06-05,17.205416666666668
cluster-01,compute,2025-06-06,16.204166666666666
cluster-01,compute,2025-06-07,17.211666666666666
cluster-01,compute,2025-06-08,16.285416666666666
cluster-01,compute,2025-06-09,18.423333333333332
cluster-01,compute,2025-06-10,15.925833333333335
cluster-01,compute,2025-06-11,15.59625
cluster-01,compute,2025-06-12,15.155416666666667
cluster-01,compute,2025-06-13,15.175416666666665
cluster-01,compute,2025-06-14,17.150000000000002
cluster-01,compute,2025-06-15,16.95625
cluster-01,compute,2025-06-16,17.1025
cluster-01,compute,2025-06-17,16.81
cluster-01,compute,2025-06-18,16.915
cluster-01,compute,2025-06-19,15.3575
cluster-01,compute,2025-06-20,18.012916666666666
cluster-01,compute,2025-06-21,17.400000000000002
cluster-01,compute,2025-06-22,16.730416666666667
cluster-01,compute,2025-06-23,15.058333333333332
cluster-01,compute,2025-06-24,16.200833333333332
cluster-01,compute,2025-06-25,18.09958333333333
cluster-01,compute,2025-06-26,18.55666666666667
cluster-01,compute,2025-06-27,16.39666666666667
cluster-01,compute,2025-06-28,15.442083333333334
cluster-01,compute,2025-06-29,17.830000000000002
cluster-01,compute,2025-06-30,16.012916666666666
cluster-01,compute,2025-07-01,14.974166666666667
cluster-01,compute,2025-07-02,16.78291666666667
cluster-01,compute,2025-07-03,16.351666666666667
cluster-01,compute,2025-07-04,16.732499999999998
cluster-01,compute,2025-07-05,16.687916666666666
cluster-01,compute,2025-07-06,17.215
cluster-01,compute,2025-07-07,15.425416666666665
cluster-01,compute,2025-07-08,17.078333333333333
cluster-01,compute,2025-07-09,16.075
cluster-01,compute,2025-07-10,17.653333333333332
cluster-01,compute,2025-07-11,16.895
cluster-01,compute,2025-07-12,16.71875
cluster-01,compute,2025-07-13,14.807916666666666
cluster-01,compute,2025-07-14,17.14875
cluster-01,compute,2025-07-15,16.410416666666666
cluster-01,compute,2025-07-16,16.71708333333333
cluster-01,compute,2025-07-17,16.177916666666665
cluster-01,compute,2025-07-18,17.4875
cluster-01,compute,2025-07-19,15.484166666666667
cluster-01,compute,2025-07-20,16.1225
cluster-01,compute,2025-07-21,15.2825
cluster-01,compute,2025-07-22,16.412916666666668
cluster-01,compute,2025-07-23,15.705416666666666
cluster-01,compute,2025-07-24,17.057916666666667
cluster-01,compute,2025-07-25,16.5475
cluster-01,compute,2025-07-26,16.937083333333334
cluster-01,compute,2025-07-27,16.37666666666667
cluster-01,compute,2025-07-28,17.0725
cluster-01,compute,2025-07-29,15.65875
cluster-01,compute,2025-07-30,16.016666666666666
cluster-01,compute,2025-07-31,17.057083333333335
cluster-01,compute,2025-08-01,17.44875
cluster-01,compute,2025-08-02,17.510833333333334
cluster-01,compute,2025-08-03,15.747083333333334
cluster-01,compute,2025-08-04,17.567916666666665
cluster-01,compute,2025-08-05,16.328333333333333
cluster-01,compute,2025-08-06,16.480416666666667
cluster-01,compute,2025-08-07,18.6675
cluster-01,compute,2025-08-08,15.549166666666666
cluster-01,compute,2025-08-09,18.140416666666667
cluster-01,compute,2025-08-10,16.629583333333333
cluster-01,compute,2025-08-11,17.88375
cluster-01,compute,2025-08-12,16.85125
cluster-01,compute,2025-08-13,15.86625
cluster-01,compute,2025-08-14,16.635833333333334
cluster-01,compute,2025-08-15,16.727083333333333
cluster-01,compute,2025-08-16,17.495833333333334
cluster-01,compute,2025-08-17,17.010416666666668
cluster-01,compute,2025-08-18,15.67
cluster-01,compute,2025-08-19,15.58
cluster-01,compute,2025-08-20,19.052916666666665
cluster-01,compute,2025-08-21,17.423333333333336
cluster-01,compute,2025-08-22,18.0275
cluster-01,compute,2025-08-23,16.231666666666666
cluster-01,compute,2025-08-24,16.069166666666668
cluster-01,compute,2025-08-25,16.575833333333332
cluster-01,compute,2025-08-26,17.206666666666667
cluster-01,compute,2025-08-27,17.747916666666665
cluster-01,compute,2025-08-28,16.49625
cluster-01,compute,2025-08-29,18.801666666666666
cluster-01,compute,2025-08-30,17.53875
cluster-01,compute,2025-08-31,17.434166666666666
cluster-01,compute,2025-09-01,16.790833333333335
cluster-01,compute,2025-09-02,19.270416666666666
cluster-01,compute,2025-09-03,18.7975
cluster-01,compute,2025-09-04,18.018333333333334
cluster-01,compute,2025-09-05,16.7275
cluster-01,compute,2025-09-06,18.5425
cluster-01,compute,2025-09-07,15.09375
cluster-01,compute,2025-09-08,15.199583333333331
cluster-01,compute,2025-09-09,18.121666666666666
cluster-01,compute,2025-09-10,16.089583333333334
cluster-01,compute,2025-09-11,16.253333333333334
cluster-01,compute,2025-09-12,16.552916666666665
cluster-01,compute,2025-09-13,17.767083333333336
cluster-01,compute,2025-09-14,16.378333333333334
cluster-01,compute,2025-09-15,16.015
cluster-01,compute,2025-09-16,16.74416666666667
cluster-01,compute,2025-09-17,16.636666666666667
cluster-01,compute,2025-09-18,18.099999999999998
cluster-01,compute,2025-09-19,17.404166666666665
cluster-01,compute,2025-09-20,17.52375
cluster-01,compute,2025-09-21,16.92625
cluster-01,compute,2025-09-22,18.055416666666666
cluster-01,compute,2025-09-23,16.844166666666666
cluster-01,compute,2025-09-24,17.2975
cluster-01,compute,2025-09-25,16.315
cluster-01,compute,2025-09-26,18.9875
cluster-01,compute,2025-09-27,16.332916666666666
cluster-01,compute,2025-09-28,17.45
cluster-01,compute,2025-09-29,16.670833333333334
cluster-01,compute,2025-09-30,15.3075
cluster-01,compute,2025-10-01,16.07708333333333
cluster-01,compute,2025-10-02,16.4175
cluster-01,compute,2025-10-03,17.138333333333332
cluster-01,compute,2025-10-04,16.39875
cluster-01,compute,2025-10-05,15.664583333333333
cluster-01,compute,2025-10-06,15.400416666666667
cluster-01,compute,2025-10-07,16.367916666666666
cluster-01,compute,2025-10-08,17.825833333333332
cluster-01,compute,2025-10-09,17.75916666666667
cluster-01,compute,2025-10-10,16.75583333333333
cluster-01,compute,2025-10-11,16.581666666666667
cluster-01,compute,2025-10-12,16.8775
cluster-01,compute,2025-10-13,16.594583333333333
cluster-01,compute,2025-10-14,16.4725
cluster-01,compute,2025-10-15,15.747916666666667
cluster-01,compute,2025-10-16,16.397083333333335
cluster-01,compute,2025-10-17,18.797083333333333
cluster-01,compute,2025-10-18,17.844166666666666
cluster-01,compute,2025-10-19,15.727916666666665
cluster-01,compute,2025-10-20,16.845833333333335
cluster-01,compute,2025-10-21,17.024583333333332
cluster-01,compute,2025-10-22,17.223333333333333
cluster-01,compute,2025-10-23,18.118333333333336
cluster-01,compute,2025-10-24,16.279166666666665
cluster-01,compute,2025-10-25,18.275833333333335
cluster-01,compute,2025-10-26,17.304583333333333
cluster-01,compute,2025-10-27,17.35875
cluster-01,compute,2025-10-28,16.16375
cluster-01,compute,2025-10-29,16.33125
cluster-01,compute,2025-10-30,17.905416666666667
cluster-01,compute,2025-10-31,16.734166666666667
cluster-01,compute,2025-11-01,15.433333333333332
cluster-01,compute,2025-11-02,18.585833333333333
cluster-01,compute,2025-11-03,16.423333333333332
cluster-01,compute,2025-11-04,14.627083333333333
cluster-01,compute,2025-11-05,15.691249999999998
cluster-01,compute,2025-11-06,16.38
cluster-01,compute,2025-11-07,16.440833333333334
cluster-01,compute,2025-11-08,16.656666666666666
cluster-01,compute,2025-11-09,14.417916666666668
cluster-01,compute,2025-11-10,16.215416666666666
cluster-01,compute,2025-11-11,17.081666666666667
cluster-01,compute,2025-11-12,16.424583333333334
cluster-01,compute,2025-11-13,16.527916666666666
cluster-01,compute,2025-11-14,16.875416666666666
cluster-01,compute,2025-11-15,15.979583333333332
cluster-01,compute,2025-11-16,16.35625
cluster-01,compute,2025-11-17,15.394166666666665
cluster-01,compute,2025-11-18,16.767916666666668
cluster-01,compute,2025-11-19,15.870833333333332
cluster-01,compute,2025-11-20,15.56
cluster-01,compute,2025-11-21,16.542916666666667
cluster-01,compute,2025-11-22,16.853333333333335
cluster-01,compute,2025-11-23,18.548750000000002
cluster-01,compute,2025-11-24,15.615
cluster-01,compute,2025-11-25,15.898333333333333
cluster-01,compute,2025-11-26,15.974166666666667
cluster-01,compute,2025-11-27,16.381249999999998
cluster-01,compute,2025-11-28,16.444583333333334
cluster-01,compute,2025-11-29,18.138333333333332
cluster-01,compute,2025-11-30,17.567083333333333
cluster-01,compute,2025-12-01,17.705833333333334
cluster-01,compute,2025-12-02,17.416666666666668
cluster-01,compute,2025-12-03,18.6725
cluster-01,compute,2025-12-04,17.330416666666668
cluster-01,compute,2025-12-05,16.69625
cluster-01,compute,2025-12-06,16.994583333333335
cluster-01,compute,2025-12-07,17.11375
cluster-01,compute,2025-12-08,17.302083333333332
cluster-01,compute,2025-12-09,16.718333333333334
cluster-01,compute,2025-12-10,17.005
cluster-01,compute,2025-12-11,18.18166666666667
cluster-01,compute,2025-12-12,16.60625
cluster-01,compute,2025-12-13,16.317083333333333
cluster-01,compute,2025-12-14,17.418333333333333
cluster-01,compute,2025-12-15,16.140833333333333
cluster-01,compute,2025-12-16,17.03625
cluster-01,compute,2025-12-17,16.003333333333334
cluster-01,compute,2025-12-18,19.2475
cluster-01,compute,2025-12-19,16.472083333333334
cluster-01,compute,2025-12-20,17.6025
cluster-01,compute,2025-12-21,15.785000000000002
cluster-01,compute,2025-12-22,18.15625
cluster-01,compute,2025-12-23,17.492083333333333
cluster-01,compute,2025-12-24,15.20125
cluster-01,compute,2025-12-25,16.837083333333336
cluster-01,compute,2025-12-26,17.158333333333335
cluster-01,compute,2025-12-27,16.396666666666665
cluster-01,compute,2025-12-28,16.583333333333332
cluster-01,compute,2025-12-29,16.39
cluster-01,compute,2025-12-30,17.698333333333334
cluster-01,compute,2025-12-31,16.660833333333333
cluster-02,compute,2025-01-01,72.7825
cluster-02,compute,2025-01-02,74.73291666666667
cluster-02,compute,2025-01-03,73.5725
cluster-02,compute,2025-01-04,72.75166666666667
cluster-02,compute,2025-01-05,74.53708333333334
cluster-02,compute,2025-01-06,74.38041666666668
cluster-02,compute,2025-01-07,74.05
cluster-02,compute,2025-01-08,73.45291666666667
cluster-02,compute,2025-01-09,72.38250000000001
cluster-02,compute,2025-01-10,73.72541666666667
cluster-02,compute,2025-01-11,77.16375
cluster-02,compute,2025-01-12,73.05749999999999
cluster-02,compute,2025-01-13,74.09
cluster-02,compute,2025-01-14,71.59625
cluster-02,compute,2025-01-15,75.335
cluster-02,compute,2025-01-16,73.91958333333334
cluster-02,compute,2025-01-17,73.84458333333333
cluster-02,compute,2025-01-18,75.3725
cluster-02,compute,2025-01-19,74.34666666666666
cluster-02,compute,2025-01-20,72.92791666666666
cluster-02,compute,2025-01-21,74.17666666666666
cluster-02,compute,2025-01-22,74.91791666666667
cluster-02,compute,2025-01-23,72.89458333333333
cluster-02,compute,2025-01-24,75.20541666666666
cluster-02,compute,2025-01-25,76.0275
cluster-02,compute,2025-01-26,76.81916666666667
cluster-02,compute,2025-01-27,74.21916666666667
cluster-02,compute,2025-01-28,75.53541666666668
cluster-02,compute,2025-01-29,74.90041666666667
cluster-02,compute,2025-01-30,75.86749999999999
cluster-02,compute,2025-01-31,76.01333333333334
cluster-02,compute,2025-02-01,74.51166666666667
cluster-02,compute,2025-02-02,76.07125
cluster-02,compute,2025-02-03,75.02374999999999
cluster-02,compute,2025-02-04,74.64916666666666
cluster-02,compute,2025-02-05,75.43916666666667
cluster-02,compute,2025-02-06,75.50583333333334
cluster-02,compute,2025-02-07,74.61416666666666
cluster-02,compute,2025-02-08,73.10375
cluster-02,compute,2025-02-09,75.29916666666666
cluster-02,compute,2025-02-10,75.13375
cluster-02,compute,2025-02-11,74.45291666666667
cluster-02,compute,2025-02-12,77.075
cluster-02,compute,2025-02-13,75.12291666666667
cluster-02,compute,2025-02-14,75.44333333333333
cluster-02,compute,2025-02-15,75.0925
cluster-02,compute,2025-02-16,76.69291666666668
cluster-02,compute,2025-02-17,75.69875
cluster-02,compute,2025-02-18,75.43416666666667
cluster-02,compute,2025-02-19,75.80916666666667
cluster-02,compute,2025-02-20,77.12166666666667
cluster-02,compute,2025-02-21,76.11749999999999
cluster-02,compute,2025-02-22,76.16583333333334
cluster-02,compute,2025-02-23,76.18083333333333
cluster-02,compute,2025-02-24,75.48125
cluster-02,compute,2025-02-25,73.37083333333334
cluster-02,compute,2025-02-26,76.88833333333334
cluster-02,compute,2025-02-27,74.92208333333333
cluster-02,compute,2025-02-28,76.55875
cluster-02,compute,2025-03-01,77.32333333333334
cluster-02,compute,2025-03-02,76.42375
cluster-02,compute,2025-03-03,76.135
cluster-02,compute,2025-03-04,74.97458333333334
cluster-02,compute,2025-03-05,76.52083333333333
cluster-02,compute,2025-03-06,76.75875
cluster-02,compute,2025-03-07,77.3525
cluster-02,compute,2025-03-08,76.35708333333334
cluster-02,compute,2025-03-09,75.45208333333333
cluster-02,compute,2025-03-10,75.9525
cluster-02,compute,2025-03-11,76.11458333333333
cluster-02,compute,2025-03-12,75.76708333333333
cluster-02,compute,2025-03-13,74.91250000000001
cluster-02,compute,2025-03-14,76.02083333333333
cluster-02,compute,2025-03-15,75.44166666666666
cluster-02,compute,2025-03-16,74.56375
cluster-02,compute,2025-03-17,76.22958333333334
cluster-02,compute,2025-03-18,76.49083333333333
cluster-02,compute,2025-03-19,75.91708333333334
cluster-02,compute,2025-03-20,75.24374999999999
cluster-02,compute,2025-03-21,77.33416666666666
cluster-02,compute,2025-03-22,77.5825
cluster-02,compute,2025-03-23,75.41041666666666
cluster-02,compute,2025-03-24,77.86083333333333
cluster-02,compute,2025-03-25,76.55166666666666
cluster-02,compute,2025-03-26,76.17458333333333
cluster-02,compute,2025-03-27,75.39958333333333
cluster-02,compute,2025-03-28,76.38458333333334
cluster-02,compute,2025-03-29,77.88833333333334
cluster-02,compute,2025-03-30,77.51
cluster-02,compute,2025-03-31,77.89999999999999
cluster-02,compute,2025-04-01,76.86458333333333
cluster-02,compute,2025-04-02,77.70375
cluster-02,compute,2025-04-03,76.58583333333333
cluster-02,compute,2025-04-04,77.33083333333333
cluster-02,compute,2025-04-05,76.58541666666666
cluster-02,compute,2025-04-06,78.16416666666667
cluster-02,compute,2025-04-07,77.21416666666666
cluster-02,compute,2025-04-08,77.33583333333333
cluster-02,compute,2025-04-09,77.65583333333333
cluster-02,compute,2025-04-10,77.25333333333333
cluster-02,compute,2025-04-11,76.84125
cluster-02,compute,2025-04-12,77.97125
cluster-02,compute,2025-04-13,76.45083333333334
cluster-02,compute,2025-04-14,77.26333333333334
cluster-02,compute,2025-04-15,77.175
cluster-02,compute,2025-04-16,77.47583333333334
cluster-02,compute,2025-04-17,77.32125
cluster-02,compute,2025-04-18,78.21916666666667
cluster-02,compute,2025-04-19,78.58708333333333
cluster-02,compute,2025-04-20,78.29375
cluster-02,compute,2025-04-21,77.10125000000001
cluster-02,compute,2025-04-22,79.09708333333333
cluster-02,compute,2025-04-23,77.29166666666667
cluster-02,compute,2025-04-24,79.12958333333334
cluster-02,compute,2025-04-25,77.86458333333333
cluster-02,compute,2025-04-26,77.70208333333333
cluster-02,compute,2025-04-27,77.9075
cluster-02,compute,2025-04-28,80.18166666666667
cluster-02,compute,2025-04-29,79.11041666666667
cluster-02,compute,2025-04-30,79.11208333333333
cluster-02,compute,2025-05-01,78.28708333333334
cluster-02,compute,2025-05-02,76.86166666666666
cluster-02,compute,2025-05-03,79.04791666666667
cluster-02,compute,2025-05-04,78.25916666666667
cluster-02,compute,2025-05-05,78.76333333333334
cluster-02,compute,2025-05-06,78.75166666666667
cluster-02,compute,2025-05-07,78.27875
cluster-02,compute,2025-05-08,78.79625
cluster-02,compute,2025-05-09,78.4975
cluster-02,compute,2025-05-10,79.48041666666667
cluster-02,compute,2025-05-11,78.14208333333333
cluster-02,compute,2025-05-12,78.80875
cluster-02,compute,2025-05-13,79.48583333333333
cluster-02,compute,2025-05-14,80.01791666666666
cluster-02,compute,2025-05-15,80.52625
cluster-02,compute,2025-05-16,79.56958333333334
cluster-02,compute,2025-05-17,77.5125
cluster-02,compute,2025-05-18,79.19583333333334
cluster-02,compute,2025-05-19,79.67916666666666
cluster-02,compute,2025-05-20,78.38041666666668
cluster-02,compute,2025-05-21,80.06958333333334
cluster-02,compute,2025-05-22,79.03208333333333
cluster-02,compute,2025-05-23,79.84875
cluster-02,compute,2025-05-24,81.94375000000001
cluster-02,compute,2025-05-25,79.63166666666667
cluster-02,compute,2025-05-26,77.80125
cluster-02,compute,2025-05-27,78.80624999999999
cluster-02,compute,2025-05-28,79.31916666666667
cluster-02,compute,2025-05-29,78.04125
cluster-02,compute,2025-05-30,79.825
cluster-02,compute,2025-05-31,78.2775
cluster-02,compute,2025-06-01,78.15916666666668
cluster-02,compute,2025-06-02,79.49166666666666
cluster-02,compute,2025-06-03,78.85000000000001
cluster-02,compute,2025-06-04,81.6925
cluster-02,compute,2025-06-05,80.38541666666667
cluster-02,compute,2025-06-06,81.02791666666667
cluster-02,compute,2025-06-07,80.72208333333333
cluster-02,compute,2025-06-08,80.44125
cluster-02,compute,2025-06-09,80.62
cluster-02,compute,2025-06-10,79.30499999999999
cluster-02,compute,2025-06-11,81.24208333333333
cluster-02,compute,2025-06-12,80.33166666666666
cluster-02,compute,2025-06-13,80.88583333333334
cluster-02,compute,2025-06-14,79.85416666666667
cluster-02,compute,2025-06-15,81.02499999999999
cluster-02,compute,2025-06-16,80.8025
cluster-02,compute,2025-06-17,81.04041666666667
cluster-02,compute,2025-06-18,80.18166666666666
cluster-02,compute,2025-06-19,81.51541666666667
cluster-02,compute,2025-06-20,80.62416666666667
cluster-02,compute,2025-06-21,82.21791666666667
cluster-02,compute,2025-06-22,80.46375
cluster-02,compute,2025-06-23,79.87875
cluster-02,compute,2025-06-24,80.45166666666667
cluster-02,compute,2025-06-25,81.32041666666667
cluster-02,compute,2025-06-26,80.85458333333334
cluster-02,compute,2025-06-27,81.25791666666667
cluster-02,compute,2025-06-28,81.46333333333332
cluster-02,compute,2025-06-29,79.76458333333333
cluster-02,compute,2025-06-30,81.61291666666666
cluster-02,compute,2025-07-01,80.96875
cluster-02,compute,2025-07-02,79.75458333333333
cluster-02,compute,2025-07-03,81.36208333333333
cluster-02,compute,2025-07-04,80.42916666666666
cluster-02,compute,2025-07-05,81.52541666666666
cluster-02,compute,2025-07-06,82.81750000000001
cluster-02,compute,2025-07-07,82.39874999999999
cluster-02,compute,2025-07-08,80.64666666666666
cluster-02,compute,2025-07-09,82.11208333333333
cluster-02,compute,2025-07-10,82.99125
cluster-02,compute,2025-07-11,81.30208333333333
cluster-02,compute,2025-07-12,82.81166666666667
cluster-02,compute,2025-07-13,81.89125
cluster-02,compute,2025-07-14,79.70083333333334
cluster-02,compute,2025-07-15,79.66708333333334
cluster-02,compute,2025-07-16,82.04125
cluster-02,compute,2025-07-17,81.05333333333333
cluster-02,compute,2025-07-18,82.22125
cluster-02,compute,2025-07-19,80.50791666666667
cluster-02,compute,2025-07-20,81.25958333333334
cluster-02,compute,2025-07-21,81.26166666666667
cluster-02,compute,2025-07-22,82.72125
cluster-02,compute,2025-07-23,81.13125000000001
cluster-02,compute,2025-07-24,81.46083333333333
cluster-02,compute,2025-07-25,81.75625000000001
cluster-02,compute,2025-07-26,80.83875
cluster-02,compute,2025-07-27,81.09458333333333
cluster-02,compute,2025-07-28,82.49166666666666
cluster-02,compute,2025-07-29,82.25958333333334
cluster-02,compute,2025-07-30,83.20041666666667
cluster-02,compute,2025-07-31,81.44458333333334
cluster-02,compute,2025-08-01,82.26958333333333
cluster-02,compute,2025-08-02,82.64458333333333
cluster-02,compute,2025-08-03,82.19166666666666
cluster-02,compute,2025-08-04,84.03875000000001
cluster-02,compute,2025-08-05,82.60583333333334
cluster-02,compute,2025-08-06,83.63916666666667
cluster-02,compute,2025-08-07,83.02499999999999
cluster-02,compute,2025-08-08,83.02208333333333
cluster-02,compute,2025-08-09,82.52416666666666
cluster-02,compute,2025-08-10,82.215
cluster-02,compute,2025-08-11,82.53291666666667
cluster-02,compute,2025-08-12,83.6525
cluster-02,compute,2025-08-13,82.28916666666667
cluster-02,compute,2025-08-14,81.63541666666667
cluster-02,compute,2025-08-15,81.01708333333333
cluster-02,compute,2025-08-16,82.89208333333333
cluster-02,compute,2025-08-17,82.67083333333333
cluster-02,compute,2025-08-18,82.91666666666667
cluster-02,compute,2025-08-19,81.9525
cluster-02,compute,2025-08-20,82.315
cluster-02,compute,2025-08-21,83.3925
cluster-02,compute,2025-08-22,83.00458333333333
cluster-02,compute,2025-08-23,82.88208333333334
cluster-02,compute,2025-08-24,85.45083333333334
cluster-02,compute,2025-08-25,82.65375
cluster-02,compute,2025-08-26,83.46708333333333
